30,15.51,1.5708,0
30,15.714,1.5708,0
30,15.918,1.5708,0
30,16.122,1.5708,0
30,16.327,1.5708,0
30,16.531,1.5708,0
30,16.735,1.5708,0
30,16.939,1.5708,0
30,17.143,1.5708,0
30,17.347,1.5708,0
30,17.551,1.5708,0
30,17.755,1.5708,0
30,17.959,1.5708,0
30,18.163,1.5708,0
30,18.367,1.5708,0
30,18.571,1.5708,0
30,18.776,1.5708,0
30,18.98,1.5708,0
30,19.184,1.5708,0
30,19.388,1.5708,0
30,19.592,1.5708,0
30,19.796,1.5708,0
30,20,1.5708,0
30,20.204,1.5708,0
30,20,1.6029,0.1
29.995,20.321,1.6349,0.1
29.979,20.641,1.667,0.1
29.954,20.96,1.699,0.1
29.918,21.279,1.7311,0.1
29.872,21.596,1.7631,0.1
29.816,21.912,1.7952,0.1
29.749,22.225,1.8273,0.1
29.673,22.537,1.8593,0.1
29.587,22.845,1.8914,0.1
29.491,23.151,1.9234,0.1
29.385,23.454,1.9555,0.1
29.269,23.753,1.9875,0.1
29.144,24.048,2.0196,0.1
29.01,24.339,2.0517,0.1
28.866,24.625,2.0837,0.1
28.713,24.907,2.1158,0.1
28.551,25.184,2.1478,0.1
28.381,25.455,2.1799,0.1
28.202,25.721,2.2119,0.1
28.014,25.981,2.244,0.1
27.818,26.235,2.2761,0.1
27.614,26.482,2.3081,0.1
27.403,26.723,2.3402,0.1
27.183,26.957,2.3722,0.1
26.957,27.183,2.4043,0.1
26.723,27.403,2.4363,0.1
26.482,27.614,2.4684,0.1
26.235,27.818,2.5005,0.1
25.981,28.014,2.5325,0.1
25.721,28.202,2.5646,0.1
25.455,28.381,2.5966,0.1
25.184,28.551,2.6287,0.1
24.907,28.713,2.6607,0.1
24.625,28.866,2.6928,0.1
24.339,29.01,2.7249,0.1
24.048,29.144,2.7569,0.1
23.753,29.269,2.789,0.1
23.454,29.385,2.821,0.1
23.151,29.491,2.8531,0.1
22.845,29.587,2.8851,0.1
22.537,29.673,2.9172,0.1
22.225,29.749,2.9493,0.1
21.912,29.816,2.9813,0.1
21.596,29.872,3.0134,0.1
21.279,29.918,3.0454,0.1
20.96,29.954,3.0775,0.1
20.641,29.979,3.1095,0.1
20.321,29.995,3.1416,0.1
20,30,3.1736,0.1
19.898,30,3.1416,0
19.796,30,3.1416,0
19.694,30,3.1416,0
19.592,30,3.1416,0
19.49,30,3.1416,0
19.388,30,3.1416,0
19.286,30,3.1416,0
19.184,30,3.1416,0
19.082,30,3.1416,0
18.98,30,3.1416,0
18.878,30,3.1416,0
18.776,30,3.1416,0
18.673,30,3.1416,0
18.571,30,3.1416,0
18.469,30,3.1416,0
18.367,30,3.1416,0
18.265,30,3.1416,0
18.163,30,3.1416,0
18.061,30,3.1416,0
17.959,30,3.1416,0
17.857,30,3.1416,0
17.755,30,3.1416,0
17.653,30,3.1416,0
17.551,30,3.1416,0
17.449,30,3.1416,0
17.347,30,3.1416,0
17.245,30,3.1416,0
17.143,30,3.1416,0
17.041,30,3.1416,0
16.939,30,3.1416,0
16.837,30,3.1416,0
16.735,30,3.1416,0
16.633,30,3.1416,0
16.531,30,3.1416,0
16.429,30,3.1416,0
16.327,30,3.1416,0
16.224,30,3.1416,0
16.122,30,3.1416,0
16.02,30,3.1416,0
15.918,30,3.1416,0
15.816,30,3.1416,0
15.714,30,3.1416,0
15.612,30,3.1416,0
15.51,30,3.1416,0
15.408,30,3.1416,0
15.306,30,3.1416,0
15.204,30,3.1416,0
15.102,30,3.1416,0
15,30,3.1416,0
14.898,30,3.1416,0
15,30,3.1736,0.1
14.679,29.995,3.2057,0.1
14.359,29.979,3.2378,0.1
14.04,29.954,3.2698,0.1
13.721,29.918,3.3019,0.1
13.404,29.872,3.3339,0.1
13.088,29.816,3.366,0.1
12.775,29.749,3.398,0.1
12.463,29.673,3.4301,0.1
12.155,29.587,3.4622,0.1
11.849,29.491,3.4942,0.1
11.546,29.385,3.5263,0.1
11.247,29.269,3.5583,0.1
10.952,29.144,3.5904,0.1
10.661,29.01,3.6224,0.1
10.375,28.866,3.6545,0.1
10.093,28.713,3.6866,0.1
9.8161,28.551,3.7186,0.1
9.5447,28.381,3.7507,0.1
9.2788,28.202,3.7827,0.1
9.0189,28.014,3.8148,0.1
8.7651,27.818,3.8468,0.1
8.5177,27.614,3.8789,0.1
8.277,27.403,3.911,0.1
8.0432,27.183,3.943,0.1
7.8165,26.957,3.9751,0.1
7.5972,26.723,4.0071,0.1
7.3855,26.482,4.0392,0.1
7.1817,26.235,4.0712,0.1
6.9859,25.981,4.1033,0.1
6.7983,25.721,4.1354,0.1
6.6191,25.455,4.1674,0.1
6.4486,25.184,4.1995,0.1
6.2868,24.907,4.2315,0.1
6.134,24.625,4.2636,0.1
5.9903,24.339,4.2956,0.1
5.8559,24.048,4.3277,0.1
5.7308,23.753,4.3598,0.1
5.6153,23.454,4.3918,0.1
5.5094,23.151,4.4239,0.1
5.4133,22.845,4.4559,0.1
5.3271,22.537,4.488,0.1
5.2507,22.225,4.52,0.1
5.1844,21.912,4.5521,0.1
5.1282,21.596,4.5842,0.1
5.0821,21.279,4.6162,0.1
5.0462,20.96,4.6483,0.1
5.0205,20.641,4.6803,0.1
5.0051,20.321,4.7124,0.1
5,20,4.7444,0.1
5,19.796,4.7124,0
5,19.592,4.7124,0
5,19.388,4.7124,0
5,19.184,4.7124,0
5,18.98,4.7124,0
5,18.776,4.7124,0
5,18.571,4.7124,0
5,18.367,4.7124,0
5,18.163,4.7124,0
5,17.959,4.7124,0
5,17.755,4.7124,0
5,17.551,4.7124,0
5,17.347,4.7124,0
5,17.143,4.7124,0
5,16.939,4.7124,0
5,16.735,4.7124,0
5,16.531,4.7124,0
5,16.327,4.7124,0
5,16.122,4.7124,0
5,15.918,4.7124,0
5,15.714,4.7124,0
5,15.51,4.7124,0
5,15.306,4.7124,0
5,15.102,4.7124,0
5,14.898,4.7124,0
5,14.694,4.7124,0
5,14.49,4.7124,0
5,14.286,4.7124,0
5,14.082,4.7124,0
5,13.878,4.7124,0
5,13.673,4.7124,0
5,13.469,4.7124,0
5,13.265,4.7124,0
5,13.061,4.7124,0
5,12.857,4.7124,0
5,12.653,4.7124,0
5,12.449,4.7124,0
5,12.245,4.7124,0
5,12.041,4.7124,0
5,11.837,4.7124,0
5,11.633,4.7124,0
5,11.429,4.7124,0
5,11.224,4.7124,0
5,11.02,4.7124,0
5,10.816,4.7124,0
5,10.612,4.7124,0
5,10.408,4.7124,0
5,10.204,4.7124,0
5,10,4.7124,0
5,9.7959,4.7124,0
5,10,4.6803,-0.2
4.9974,9.8397,4.6483,-0.2
4.9897,9.6796,4.6162,-0.2
4.9769,9.5199,4.5842,-0.2
4.959,9.3606,4.5521,-0.2
4.9359,9.202,4.52,-0.2
4.9078,9.0442,4.488,-0.2
4.8746,8.8874,4.4559,-0.2
4.8365,8.7317,4.4239,-0.2
4.7933,8.5774,4.3918,-0.2
4.7453,8.4245,4.3598,-0.2
4.6923,8.2732,4.3277,-0.2
4.6346,8.1237,4.2956,-0.2
4.5721,7.9761,4.2636,-0.2
4.5048,7.8306,4.2315,-0.2
4.433,7.6873,4.1995,-0.2
4.3566,7.5464,4.1674,-0.2
4.2757,7.408,4.1354,-0.2
4.1904,7.2723,4.1033,-0.2
4.1009,7.1394,4.0712,-0.2
4.0071,7.0094,4.0392,-0.2
3.9092,6.8826,4.0071,-0.2
3.8072,6.7589,3.9751,-0.2
3.7014,6.6385,3.943,-0.2
3.5917,6.5216,3.911,-0.2
3.4784,6.4083,3.8789,-0.2
3.3615,6.2986,3.8468,-0.2
3.2411,6.1928,3.8148,-0.2
3.1174,6.0908,3.7827,-0.2
2.9906,5.9929,3.7507,-0.2
2.8606,5.8991,3.7186,-0.2
2.7277,5.8096,3.6866,-0.2
2.592,5.7243,3.6545,-0.2
2.4536,5.6434,3.6224,-0.2
2.3127,5.567,3.5904,-0.2
2.1694,5.4952,3.5583,-0.2
2.0239,5.4279,3.5263,-0.2
1.8763,5.3654,3.4942,-0.2
1.7268,5.3077,3.4622,-0.2
1.5755,5.2547,3.4301,-0.2
1.4226,5.2067,3.398,-0.2
1.2683,5.1635,3.366,-0.2
1.1126,5.1254,3.3339,-0.2
0.95579,5.0922,3.3019,-0.2
0.798,5.0641,3.2698,-0.2
0.63939,5.041,3.2378,-0.2
0.48012,5.0231,3.2057,-0.2
0.32035,5.0103,3.1736,-0.2
0.16026,5.0026,3.1416,-0.2
-1.5005e-15,5,3.1095,-0.2
-0.10204,5,3.1416,0
-0.20408,5,3.1416,0
-0.30612,5,3.1416,0
-0.40816,5,3.1416,0
-0.5102,5,3.1416,0
-0.61224,5,3.1416,0
-0.71429,5,3.1416,0
-0.81633,5,3.1416,0
-0.91837,5,3.1416,0
-1.0204,5,3.1416,0
-1.1224,5,3.1416,0
-1.2245,5,3.1416,0
-1.3265,5,3.1416,0
-1.4286,5,3.1416,0
-1.5306,5,3.1416,0
-1.6327,5,3.1416,0
-1.7347,5,3.1416,0
-1.8367,5,3.1416,0
-1.9388,5,3.1416,0
-2.0408,5,3.1416,0
-2.1429,5,3.1416,0
-2.2449,5,3.1416,0
-2.3469,5,3.1416,0
-2.449,5,3.1416,0
-2.551,5,3.1416,0
-2.6531,5,3.1416,0
-2.7551,5,3.1416,0
-2.8571,5,3.1416,0
-2.9592,5,3.1416,0
-3.0612,5,3.1416,0
-3.1633,5,3.1416,0
-3.2653,5,3.1416,0
-3.3673,5,3.1416,0
-3.4694,5,3.1416,0
-3.5714,5,3.1416,0
-3.6735,5,3.1416,0
-3.7755,5,3.1416,0
-3.8776,5,3.1416,0
-3.9796,5,3.1416,0
-4.0816,5,3.1416,0
-4.1837,5,3.1416,0
-4.2857,5,3.1416,0
-4.3878,5,3.1416,0
-4.4898,5,3.1416,0
-4.5918,5,3.1416,0
-4.6939,5,3.1416,0
-4.7959,5,3.1416,0
-4.898,5,3.1416,0
-5,5,3.1416,0
-5.102,5,3.1416,0
-5,5,3.2057,0.4
-5.1602,4.9949,3.2698,0.4
-5.3197,4.9795,3.3339,0.4
-5.4779,4.9539,3.398,0.4
-5.6341,4.9182,3.4622,0.4
-5.7878,4.8726,3.5263,0.4
-5.9382,4.8173,3.5904,0.4
-6.0847,4.7524,3.6545,0.4
-6.2268,4.6783,3.7186,0.4
-6.3638,4.5952,3.7827,0.4
-6.4953,4.5035,3.8468,0.4
-6.6206,4.4036,3.911,0.4
-6.7392,4.2959,3.9751,0.4
-6.8507,4.1808,4.0392,0.4
-6.9546,4.0587,4.1033,0.4
-7.0504,3.9303,4.1674,0.4
-7.1379,3.796,4.2315,0.4
-7.2165,3.6563,4.2956,0.4
-7.286,3.512,4.3598,0.4
-7.3462,3.3634,4.4239,0.4
-7.3967,3.2113,4.488,0.4
-7.4373,3.0563,4.5521,0.4
-7.468,2.899,4.6162,0.4
-7.4884,2.7401,4.6803,0.4
-7.4987,2.5801,4.7444,0.4
-7.4987,2.4199,4.8086,0.4
-7.4884,2.2599,4.8727,0.4
-7.468,2.101,4.9368,0.4
-7.4373,1.9437,5.0009,0.4
-7.3967,1.7887,5.065,0.4
-7.3462,1.6366,5.1291,0.4
-7.286,1.488,5.1932,0.4
-7.2165,1.3437,5.2574,0.4
-7.1379,1.204,5.3215,0.4
-7.0504,1.0697,5.3856,0.4
-6.9546,0.94128,5.4497,0.4
-6.8507,0.81925,5.5138,0.4
-6.7392,0.70413,5.5779,0.4
-6.6206,0.59639,5.642,0.4
-6.4953,0.49647,5.7062,0.4
-6.3638,0.40478,5.7703,0.4
-6.2268,0.3217,5.8344,0.4
-6.0847,0.24758,5.8985,0.4
-5.9382,0.18271,5.9626,0.4
-5.7878,0.12736,6.0267,0.4
-5.6341,0.081763,6.0908,0.4
-5.4779,0.046102,6.155,0.4
-5.3197,0.020525,6.2191,0.4
-5.1602,0.0051365,6.2832,0.4
-5,0,6.3473,0.4
-4.898,0,6.2832,0
-4.7959,0,6.2832,0
-4.6939,0,6.2832,0
-4.5918,0,6.2832,0
-4.4898,0,6.2832,0
-4.3878,0,6.2832,0
-4.2857,0,6.2832,0
-4.1837,0,6.2832,0
-4.0816,0,6.2832,0
-3.9796,0,6.2832,0
-3.8776,0,6.2832,0
-3.7755,0,6.2832,0
-3.6735,0,6.2832,0
-3.5714,0,6.2832,0
-3.4694,0,6.2832,0
-3.3673,0,6.2832,0
-3.2653,0,6.2832,0
-3.1633,0,6.2832,0
-3.0612,0,6.2832,0
-2.9592,0,6.2832,0
-2.8571,0,6.2832,0
-2.7551,0,6.2832,0
-2.6531,0,6.2832,0
-2.551,0,6.2832,0
-2.449,0,6.2832,0
-2.3469,0,6.2832,0
-2.2449,0,6.2832,0
-2.1429,0,6.2832,0
-2.0408,0,6.2832,0
-1.9388,0,6.2832,0
-1.8367,0,6.2832,0
-1.7347,0,6.2832,0
-1.6327,0,6.2832,0
-1.5306,0,6.2832,0
-1.4286,0,6.2832,0
-1.3265,0,6.2832,0
-1.2245,0,6.2832,0
-1.1224,0,6.2832,0
-1.0204,0,6.2832,0
-0.91837,0,6.2832,0
-0.81633,0,6.2832,0
-0.71429,0,6.2832,0
-0.61224,0,6.2832,0
-0.5102,0,6.2832,0
-0.40816,0,6.2832,0
-0.30612,0,6.2832,0
-0.20408,0,6.2832,0
-0.10204,0,6.2832,0
0,0,6.2832,0
0.10204,0,6.2832,0
